datetime,instrument_name,price,amount,direction,index_price,iv
2025-10-10 23:57:44.362000+00:00,BTC-26DEC25-112000-C,0.0905,2.1,sell,113078.9,43.38
2025-10-10 23:57:46.848000+00:00,BTC-17OCT25-113000-P,0.024,0.1,sell,113111.92,47.78
2025-10-10 23:57:49.624000+00:00,BTC-31OCT25-108000-P,0.021,0.1,sell,113152.01,43.83
2025-10-10 23:57:55.545000+00:00,BTC-17OCT25-113000-P,0.0235,0.1,sell,113160.59,47.25
2025-10-10 23:57:57.356000+00:00,BTC-24OCT25-114000-C,0.03,2.0,buy,113176.49,43.0
2025-10-10 23:57:59.424000+00:00,BTC-31OCT25-116000-C,0.029,0.6,sell,113187.04,41.36
2025-10-10 23:57:59.424000+00:00,BTC-31OCT25-116000-C,0.029,2.7,sell,113187.04,41.36
2025-10-10 23:57:59.593000+00:00,BTC-31OCT25-116000-C,0.029,0.6,sell,113187.04,41.36
2025-10-10 23:57:59.595000+00:00,BTC-31OCT25-116000-C,0.029,0.1,buy,113187.04,41.36
2025-10-10 23:57:59.601000+00:00,BTC-31OCT25-116000-C,0.029,2.2,buy,113187.04,41.36
2025-10-10 23:57:59.602000+00:00,BTC-31OCT25-116000-C,0.029,1.2,buy,113187.04,41.36
2025-10-10 23:57:59.961000+00:00,BTC-31OCT25-70000-P,0.0003,0.1,sell,113187.04,81.66
2025-10-10 23:58:01.814000+00:00,BTC-11OCT25-119000-P,0.05,0.7,sell,113186.31,0.0
2025-10-10 23:58:02.600000+00:00,BTC-31OCT25-116000-C,0.029,0.1,buy,113186.31,41.36
2025-10-10 23:58:03.362000+00:00,BTC-31OCT25-116000-C,0.029,0.8,buy,113188.64,41.35
2025-10-10 23:58:03.362000+00:00,BTC-31OCT25-116000-C,0.029,2.0,buy,113188.64,41.35
2025-10-10 23:58:04.263000+00:00,BTC-31OCT25-128000-C,0.0065,0.1,buy,113170.55,43.73
2025-10-10 23:58:04.816000+00:00,BTC-31OCT25-125000-C,0.0095,0.1,buy,113170.55,42.9
2025-10-10 23:58:05.378000+00:00,BTC-31OCT25-123000-C,0.012,0.1,buy,113169.27,42.06
2025-10-10 23:58:05.597000+00:00,BTC-24OCT25-112000-P,0.028,0.1,sell,113169.27,44.16
2025-10-10 23:58:05.602000+00:00,BTC-31OCT25-116000-C,0.029,0.1,buy,113169.27,41.43
2025-10-10 23:58:05.627000+00:00,BTC-31OCT25-116000-C,0.029,0.3,buy,113169.27,41.43
2025-10-10 23:58:06.681000+00:00,BTC-31OCT25-116000-C,0.029,0.6,buy,113150.85,41.51
2025-10-10 23:58:07.233000+00:00,BTC-31OCT25-126000-C,0.0085,3.1,sell,113167.67,43.45
2025-10-10 23:58:07.273000+00:00,BTC-31OCT25-123000-C,0.012,1.4,buy,113167.67,42.07
2025-10-10 23:58:07.441000+00:00,BTC-11OCT25-121000-P,0.0675,0.3,sell,113167.67,0.0
2025-10-10 23:58:07.496000+00:00,BTC-31OCT25-116000-C,0.029,0.9,buy,113167.67,41.44
2025-10-10 23:58:07.496000+00:00,BTC-31OCT25-116000-C,0.029,2.0,buy,113167.67,41.44
2025-10-10 23:58:07.562000+00:00,BTC-31OCT25-95000-P,0.0041,0.9,sell,113167.67,53.12
2025-10-10 23:58:07.563000+00:00,BTC-31OCT25-116000-C,0.029,0.9,buy,113167.67,41.44
2025-10-10 23:58:07.649000+00:00,BTC-31OCT25-116000-C,0.029,0.3,buy,113167.67,41.44
2025-10-10 23:58:08.603000+00:00,BTC-31OCT25-116000-C,0.029,0.1,buy,113198.85,41.32
2025-10-10 23:58:10.430000+00:00,BTC-17OCT25-113000-P,0.0235,0.1,sell,113237.23,47.93
2025-10-10 23:58:10.953000+00:00,BTC-31OCT25-116000-C,0.029,3.7,buy,113237.23,41.18
2025-10-10 23:58:10.953000+00:00,BTC-31OCT25-116000-C,0.029,5.0,buy,113237.23,41.18
2025-10-10 23:58:10.953000+00:00,BTC-31OCT25-116000-C,0.029,2.8,buy,113237.23,41.18
2025-10-10 23:58:10.953000+00:00,BTC-31OCT25-116000-C,0.029,5.0,buy,113237.23,41.18
2025-10-10 23:58:10.953000+00:00,BTC-31OCT25-116000-C,0.029,5.0,buy,113237.23,41.18
2025-10-10 23:58:10.953000+00:00,BTC-31OCT25-116000-C,0.029,3.5,buy,113237.23,41.18
2025-10-10 23:58:10.953000+00:00,BTC-31OCT25-116000-C,0.029,5.0,buy,113237.23,41.18
2025-10-10 23:58:10.979000+00:00,BTC-31OCT25-116000-C,0.029,1.0,buy,113237.23,41.18
2025-10-10 23:58:11.602000+00:00,BTC-31OCT25-116000-C,0.029,0.1,buy,113232.78,41.2
2025-10-10 23:58:12.425000+00:00,BTC-31OCT25-116000-C,0.029,0.9,buy,113232.58,41.2
2025-10-10 23:58:12.425000+00:00,BTC-31OCT25-116000-C,0.029,0.2,buy,113232.58,41.2
2025-10-10 23:58:12.425000+00:00,BTC-31OCT25-116000-C,0.029,5.0,buy,113232.58,41.2
2025-10-10 23:58:13.578000+00:00,BTC-17OCT25-113000-P,0.0235,0.1,sell,113229.66,47.86
2025-10-10 23:58:14.604000+00:00,BTC-31OCT25-116000-C,0.029,0.1,buy,113241.24,41.16
2025-10-10 23:58:17.605000+00:00,BTC-31OCT25-116000-C,0.029,0.1,buy,113231.54,41.2
2025-10-10 23:58:17.777000+00:00,BTC-17OCT25-113000-P,0.0235,0.1,sell,113225.52,47.84
2025-10-10 23:58:20.485000+00:00,BTC-17OCT25-113000-P,0.0235,0.1,sell,113244.0,48.0
2025-10-10 23:58:20.606000+00:00,BTC-31OCT25-116000-C,0.029,0.1,buy,113244.0,41.15
2025-10-10 23:58:21.343000+00:00,BTC-31OCT25-116000-C,0.029,5.0,buy,113241.53,41.16
2025-10-10 23:58:21.343000+00:00,BTC-31OCT25-116000-C,0.029,5.0,buy,113241.53,41.16
2025-10-10 23:58:21.343000+00:00,BTC-31OCT25-116000-C,0.029,5.0,buy,113241.53,41.16
2025-10-10 23:58:21.343000+00:00,BTC-31OCT25-116000-C,0.029,5.0,buy,113241.53,41.16
2025-10-10 23:58:21.343000+00:00,BTC-31OCT25-116000-C,0.029,5.0,buy,113241.53,41.16
2025-10-10 23:58:21.343000+00:00,BTC-31OCT25-116000-C,0.029,3.8,buy,113241.53,41.16
2025-10-10 23:58:21.343000+00:00,BTC-31OCT25-116000-C,0.029,5.0,buy,113241.53,41.16
2025-10-10 23:58:21.343000+00:00,BTC-31OCT25-116000-C,0.029,5.0,buy,113241.53,41.16
2025-10-10 23:58:21.343000+00:00,BTC-31OCT25-116000-C,0.029,5.0,buy,113241.53,41.16
2025-10-10 23:58:21.343000+00:00,BTC-31OCT25-116000-C,0.029,5.0,buy,113241.53,41.16
2025-10-10 23:58:22.263000+00:00,BTC-26DEC25-116000-C,0.074,0.1,sell,113235.27,43.04
2025-10-10 23:58:23.477000+00:00,BTC-31OCT25-126000-C,0.0085,3.2,sell,113243.53,43.25
2025-10-10 23:58:23.477000+00:00,BTC-31OCT25-126000-C,0.0085,0.2,sell,113243.53,43.25
2025-10-10 23:58:23.477000+00:00,BTC-31OCT25-126000-C,0.0085,5.0,sell,113243.53,43.25
2025-10-10 23:58:23.483000+00:00,BTC-24OCT25-121000-C,0.0105,1.4,sell,113243.53,43.18
2025-10-10 23:58:23.576000+00:00,BTC-17OCT25-113000-P,0.0235,0.1,sell,113243.53,47.99
2025-10-10 23:58:25.246000+00:00,BTC-24OCT25-110000-P,0.021,0.1,sell,113242.87,45.14
2025-10-10 23:58:25.539000+00:00,BTC-17OCT25-113000-P,0.023,0.1,sell,113242.87,47.02
2025-10-10 23:58:26.019000+00:00,BTC-17OCT25-113000-P,0.023,0.1,sell,113253.49,47.11
2025-10-10 23:58:29.676000+00:00,BTC-17OCT25-113000-P,0.0235,0.1,sell,113274.51,48.25
2025-10-10 23:58:32.454000+00:00,BTC-31OCT25-126000-C,0.0085,0.9,sell,113249.21,43.19
2025-10-10 23:58:32.454000+00:00,BTC-31OCT25-126000-C,0.0085,1.8,sell,113249.21,43.19
2025-10-10 23:58:32.920000+00:00,BTC-28NOV25-128000-C,0.0215,2.5,sell,113249.21,42.23
2025-10-10 23:58:49.168000+00:00,BTC-31OCT25-126000-C,0.0085,0.8,sell,113211.96,43.28
2025-10-10 23:58:49.168000+00:00,BTC-31OCT25-126000-C,0.0085,4.1,sell,113211.96,43.28
2025-10-10 23:58:49.168000+00:00,BTC-31OCT25-126000-C,0.0085,3.5,sell,113211.96,43.28
2025-10-10 23:58:53.212000+00:00,BTC-28NOV25-100000-P,0.019,1.0,buy,113213.84,45.82
2025-10-10 23:58:59.613000+00:00,BTC-26DEC25-110000-C,0.1005,2.1,sell,113224.16,43.47
2025-10-10 23:59:00.556000+00:00,BTC-11OCT25-118000-P,0.042,0.3,buy,113196.17,0.0
2025-10-10 23:59:00.830000+00:00,BTC-31OCT25-95000-P,0.0041,2.2,sell,113196.17,53.23
2025-10-10 23:59:00.904000+00:00,BTC-11OCT25-118000-P,0.042,0.3,buy,113181.51,0.0
2025-10-10 23:59:01.271000+00:00,BTC-11OCT25-118000-P,0.042,1.3,buy,113181.51,0.0
2025-10-10 23:59:01.284000+00:00,BTC-11OCT25-118000-P,0.042,0.1,buy,113181.51,0.0
2025-10-10 23:59:01.299000+00:00,BTC-11OCT25-118000-P,0.042,0.1,buy,113181.51,0.0
2025-10-10 23:59:01.306000+00:00,BTC-28NOV25-102000-P,0.023,0.3,buy,113196.17,45.3
2025-10-10 23:59:01.309000+00:00,BTC-11OCT25-118000-P,0.042,0.8,buy,113181.51,0.0
2025-10-10 23:59:01.324000+00:00,BTC-11OCT25-118000-P,0.042,0.1,buy,113181.51,0.0
2025-10-10 23:59:01.337000+00:00,BTC-11OCT25-118000-P,0.042,0.2,buy,113181.51,0.0
2025-10-10 23:59:03.358000+00:00,BTC-17OCT25-104000-P,0.004,2.0,buy,113137.83,54.73
2025-10-10 23:59:03.741000+00:00,BTC-28NOV25-100000-P,0.0195,0.3,buy,113151.65,46.19
2025-10-10 23:59:03.850000+00:00,BTC-31OCT25-126000-C,0.009,4.2,buy,113151.65,44.31
2025-10-10 23:59:03.965000+00:00,BTC-28NOV25-100000-P,0.0195,0.2,buy,113151.65,46.19
2025-10-10 23:59:04.011000+00:00,BTC-31OCT25-126000-C,0.009,5.0,buy,113151.65,44.31
2025-10-10 23:59:04.166000+00:00,BTC-31OCT25-126000-C,0.009,1.4,buy,113151.65,44.31
2025-10-10 23:59:04.166000+00:00,BTC-31OCT25-126000-C,0.009,2.2,buy,113151.65,44.31
2025-10-10 23:59:04.166000+00:00,BTC-31OCT25-126000-C,0.009,1.4,buy,113151.65,44.31
2025-10-10 23:59:04.234000+00:00,BTC-11OCT25-118000-P,0.042,0.2,buy,113141.64,0.0
2025-10-10 23:59:04.315000+00:00,BTC-11OCT25-118000-P,0.042,0.1,buy,113141.64,0.0
2025-10-10 23:59:04.324000+00:00,BTC-11OCT25-112000-P,0.004,0.4,buy,113141.64,67.57
2025-10-10 23:59:04.335000+00:00,BTC-11OCT25-112000-P,0.004,0.1,buy,113141.64,67.57
2025-10-10 23:59:04.438000+00:00,BTC-31OCT25-126000-C,0.009,5.0,buy,113141.64,44.34
2025-10-10 23:59:04.641000+00:00,BTC-31OCT25-126000-C,0.009,5.0,buy,113141.64,44.34
2025-10-10 23:59:04.781000+00:00,BTC-31OCT25-126000-C,0.009,5.0,buy,113141.64,44.34
2025-10-10 23:59:04.885000+00:00,BTC-26DEC25-126000-C,0.0425,0.3,buy,113141.64,43.12
2025-10-10 23:59:04.929000+00:00,BTC-31OCT25-126000-C,0.009,5.0,buy,113141.64,44.34
2025-10-10 23:59:05.055000+00:00,BTC-11OCT25-112000-P,0.004,0.4,buy,113136.83,67.57
2025-10-10 23:59:05.061000+00:00,BTC-11OCT25-118000-P,0.042,0.1,buy,113136.83,0.0
2025-10-10 23:59:05.068000+00:00,BTC-11OCT25-118000-P,0.042,1.4,buy,113136.83,0.0
2025-10-10 23:59:05.075000+00:00,BTC-28NOV25-100000-P,0.0195,0.2,buy,113141.64,46.17
2025-10-10 23:59:05.083000+00:00,BTC-31OCT25-126000-C,0.009,5.0,buy,113141.64,44.34
2025-10-10 23:59:05.086000+00:00,BTC-31OCT25-126000-C,0.0085,4.9,sell,113141.64,43.49
2025-10-10 23:59:05.103000+00:00,BTC-11OCT25-112000-P,0.004,0.1,buy,113136.83,67.57
2025-10-10 23:59:05.104000+00:00,BTC-28NOV25-100000-P,0.0195,0.3,buy,113141.64,46.17
2025-10-10 23:59:05.112000+00:00,BTC-31OCT25-126000-C,0.0085,0.1,sell,113141.64,43.49
2025-10-10 23:59:05.122000+00:00,BTC-31OCT25-126000-C,0.0085,1.0,sell,113141.64,43.49
2025-10-10 23:59:05.331000+00:00,BTC-31OCT25-126000-C,0.009,4.0,buy,113136.83,44.36
2025-10-10 23:59:05.446000+00:00,BTC-31OCT25-128000-C,0.0065,1.8,buy,113136.83,43.87
2025-10-10 23:59:05.456000+00:00,BTC-31OCT25-126000-C,0.009,5.0,buy,113136.83,44.36
2025-10-10 23:59:05.599000+00:00,BTC-31OCT25-126000-C,0.009,5.0,buy,113136.83,44.36
2025-10-10 23:59:05.738000+00:00,BTC-31OCT25-126000-C,0.009,5.0,buy,113136.83,44.36
2025-10-10 23:59:05.864000+00:00,BTC-31OCT25-126000-C,0.009,5.0,buy,113136.83,44.36
2025-10-10 23:59:05.873000+00:00,BTC-31OCT25-126000-C,0.0085,5.0,sell,113136.83,43.51
2025-10-10 23:59:10.430000+00:00,BTC-31OCT25-116000-C,0.029,0.5,sell,113110.88,41.62
2025-10-10 23:59:20.915000+00:00,BTC-31OCT25-128000-C,0.0065,0.2,buy,113104.23,43.93
2025-10-10 23:59:21.606000+00:00,BTC-26DEC25-320000-C,0.0003,0.1,buy,113103.65,76.99
2025-10-10 23:59:30.897000+00:00,BTC-28NOV25-100000-P,0.0195,1.0,buy,113108.41,46.13
2025-10-10 23:59:33.071000+00:00,BTC-17OCT25-117000-C,0.012,0.1,sell,113029.45,47.66
2025-10-10 23:59:48.186000+00:00,BTC-24OCT25-114000-C,0.0295,0.1,buy,113009.02,43.35
2025-10-10 23:59:51.179000+00:00,BTC-28NOV25-114000-C,0.0615,0.1,sell,113018.05,42.63
2025-10-10 23:59:52.338000+00:00,BTC-17OCT25-102000-P,0.003,0.3,buy,113008.82,58.41
2025-10-10 23:59:52.347000+00:00,BTC-17OCT25-102000-P,0.003,0.1,buy,113008.82,58.41
2025-10-10 23:59:53.803000+00:00,BTC-17OCT25-102000-P,0.003,0.3,buy,112982.15,58.33
2025-10-10 23:59:54.971000+00:00,BTC-17OCT25-102000-P,0.003,0.3,buy,112975.99,58.28
