datetime,instrument_name,price,amount,direction,index_price,iv
2025-10-10 21:17:39.144000+00:00,BTC-31OCT25-106000-C,0.0565,2.0,buy,107782.44,51.48
2025-10-10 21:17:39.381000+00:00,BTC-31OCT25-108000-C,0.0465,2.0,buy,107782.44,50.66
2025-10-10 21:17:39.786000+00:00,BTC-11OCT25-112000-P,0.044,2.0,sell,107934.76,125.7
2025-10-10 21:17:39.828000+00:00,BTC-26DEC25-90000-P,0.029,0.6,sell,107782.44,54.75
2025-10-10 21:17:39.897000+00:00,BTC-12OCT25-124000-P,0.1515,0.5,sell,107934.76,135.93
2025-10-10 21:17:39.965000+00:00,BTC-11OCT25-112000-P,0.044,1.5,sell,107934.76,125.7
2025-10-10 21:17:40.027000+00:00,BTC-11OCT25-112000-P,0.043,2.6,sell,107934.76,114.98
2025-10-10 21:17:40.042000+00:00,BTC-28NOV25-180000-C,0.0014,4.9,buy,107934.76,62.88
2025-10-10 21:17:40.084000+00:00,BTC-28NOV25-100000-P,0.0385,1.0,sell,107934.76,50.95
2025-10-10 21:17:40.114000+00:00,BTC-11OCT25-112000-P,0.043,1.5,sell,107934.76,114.98
2025-10-10 21:17:40.295000+00:00,BTC-28NOV25-80000-P,0.0095,0.1,buy,107934.76,64.87
2025-10-10 21:17:40.522000+00:00,BTC-31OCT25-170000-C,0.0009,2.0,sell,107934.76,83.52
2025-10-10 21:17:40.570000+00:00,BTC-31OCT25-108000-P,0.049,2.0,sell,107934.76,51.18
2025-10-10 21:17:40.769000+00:00,BTC-28NOV25-100000-P,0.039,0.4,buy,108143.93,51.87
2025-10-10 21:17:40.880000+00:00,BTC-25SEP26-80000-P,0.05,0.5,buy,107934.76,49.13
2025-10-10 21:17:40.880000+00:00,BTC-25SEP26-80000-P,0.05,20.0,buy,107934.76,49.13
2025-10-10 21:17:40.880000+00:00,BTC-25SEP26-80000-P,0.05,0.1,buy,107934.76,49.13
2025-10-10 21:17:41.292000+00:00,BTC-28NOV25-135000-C,0.013,2.0,sell,108143.93,51.64
2025-10-10 21:17:41.614000+00:00,BTC-11OCT25-121000-P,0.123,0.1,sell,108176.21,0.0
2025-10-10 21:17:41.677000+00:00,BTC-11OCT25-112000-P,0.0435,2.4,sell,108176.21,120.44
2025-10-10 21:17:41.714000+00:00,BTC-28NOV25-114000-P,0.099,0.1,sell,108176.21,48.78
2025-10-10 21:17:41.738000+00:00,BTC-31OCT25-100000-P,0.022,0.2,sell,108143.93,56.01
2025-10-10 21:17:41.738000+00:00,BTC-31OCT25-100000-P,0.022,1.0,sell,108143.93,56.01
2025-10-10 21:17:41.740000+00:00,BTC-31OCT25-124000-P,0.156,3.7,sell,108143.93,47.8
2025-10-10 21:17:41.756000+00:00,BTC-31OCT25-124000-P,0.156,0.3,sell,108143.93,47.8
2025-10-10 21:17:41.780000+00:00,BTC-13OCT25-114000-P,0.062,0.1,sell,108176.21,61.21
2025-10-10 21:17:41.974000+00:00,BTC-24OCT25-114000-P,0.074,2.0,sell,108176.21,50.85
2025-10-10 21:17:42.009000+00:00,BTC-17OCT25-116000-P,0.087,1.0,sell,108176.21,69.65
2025-10-10 21:17:42.027000+00:00,BTC-31OCT25-170000-C,0.0011,2.0,sell,108176.21,85.4
2025-10-10 21:17:42.141000+00:00,BTC-26DEC25-90000-P,0.028,2.0,sell,108176.21,54.57
2025-10-10 21:17:42.176000+00:00,BTC-31OCT25-60000-P,0.0011,5.6,sell,108176.21,115.11
2025-10-10 21:17:42.281000+00:00,BTC-26DEC25-95000-P,0.038,4.7,sell,108176.21,52.21
2025-10-10 21:17:42.535000+00:00,BTC-11OCT25-124000-C,0.0007,25.0,sell,108333.12,202.02
2025-10-10 21:17:42.959000+00:00,BTC-26DEC25-220000-C,0.0013,10.0,buy,108176.21,64.86
2025-10-10 21:17:42.960000+00:00,BTC-26DEC25-40000-P,0.0008,1.2,buy,108176.21,93.48
2025-10-10 21:17:43.023000+00:00,BTC-28NOV25-126000-C,0.0275,0.2,buy,108333.12,53.45
2025-10-10 21:17:43.212000+00:00,BTC-31OCT25-150000-C,0.001,2.0,buy,108333.12,64.07
2025-10-10 21:17:43.376000+00:00,BTC-13OCT25-114000-C,0.0037,0.1,buy,108339.66,60.84
2025-10-10 21:17:43.383000+00:00,BTC-26DEC25-144000-C,0.018,0.1,buy,108333.12,53.0
2025-10-10 21:17:43.833000+00:00,BTC-14OCT25-125000-C,0.0011,4.2,sell,108339.66,81.77
2025-10-10 21:17:44.511000+00:00,BTC-31OCT25-130000-C,0.007,0.1,buy,108339.66,59.45
2025-10-10 21:17:44.535000+00:00,BTC-31OCT25-122000-C,0.011,2.0,sell,108339.66,51.21
2025-10-10 21:17:45.048000+00:00,BTC-26DEC25-80000-P,0.0145,0.3,buy,108198.98,59.65
2025-10-10 21:17:45.106000+00:00,BTC-26DEC25-110000-P,0.09,0.1,buy,108198.98,48.16
2025-10-10 21:17:45.229000+00:00,BTC-31OCT25-104000-P,0.0325,0.9,buy,108198.98,53.7
2025-10-10 21:17:45.275000+00:00,BTC-26DEC25-50000-P,0.0023,0.1,buy,108198.98,86.07
2025-10-10 21:17:45.534000+00:00,BTC-24OCT25-119000-P,0.1095,0.2,sell,108198.98,48.36
2025-10-10 21:17:45.575000+00:00,BTC-26DEC25-85000-P,0.02,0.2,buy,108198.98,56.94
2025-10-10 21:17:45.621000+00:00,BTC-28NOV25-90000-P,0.018,0.2,buy,108066.12,56.19
2025-10-10 21:17:45.854000+00:00,BTC-27MAR26-100000-P,0.08,0.2,buy,108066.12,48.83
2025-10-10 21:17:46.011000+00:00,BTC-17OCT25-127000-C,0.0021,0.1,buy,108066.12,73.59
2025-10-10 21:17:46.014000+00:00,BTC-13OCT25-130000-C,0.0004,2.0,buy,108066.12,100.27
2025-10-10 21:17:46.180000+00:00,BTC-11OCT25-124000-C,0.0003,6.2,sell,108066.12,174.2
2025-10-10 21:17:46.201000+00:00,BTC-11OCT25-124000-C,0.0003,0.1,sell,108066.12,174.2
2025-10-10 21:17:46.209000+00:00,BTC-11OCT25-124000-C,0.0003,0.1,sell,108066.12,174.2
2025-10-10 21:17:46.219000+00:00,BTC-11OCT25-124000-C,0.0003,0.1,sell,108066.12,174.2
2025-10-10 21:17:46.243000+00:00,BTC-11OCT25-124000-C,0.0003,0.1,sell,108066.12,174.2
2025-10-10 21:17:46.266000+00:00,BTC-28NOV25-120000-C,0.032,2.0,sell,108066.12,47.59
2025-10-10 21:17:46.332000+00:00,BTC-11OCT25-124000-C,0.0003,0.1,sell,108066.12,174.2
2025-10-10 21:17:46.353000+00:00,BTC-11OCT25-124000-C,0.0003,0.1,sell,108066.12,174.2
2025-10-10 21:17:46.357000+00:00,BTC-11OCT25-124000-C,0.0003,0.2,sell,108066.12,174.2
2025-10-10 21:17:46.363000+00:00,BTC-11OCT25-124000-C,0.0003,0.1,sell,108066.12,174.2
2025-10-10 21:17:46.414000+00:00,BTC-11OCT25-124000-C,0.0003,0.1,sell,108066.12,174.2
2025-10-10 21:17:46.420000+00:00,BTC-11OCT25-124000-C,0.0003,0.3,sell,108066.12,174.2
2025-10-10 21:17:46.430000+00:00,BTC-17OCT25-115000-P,0.0825,0.1,buy,107666.13,66.03
2025-10-10 21:17:46.439000+00:00,BTC-13OCT25-130000-C,0.0005,0.1,buy,107666.13,103.4
2025-10-10 21:17:46.443000+00:00,BTC-17OCT25-113000-C,0.011,0.2,sell,107666.13,55.77
2025-10-10 21:17:46.443000+00:00,BTC-17OCT25-113000-C,0.011,0.2,sell,107666.13,55.77
2025-10-10 21:17:46.608000+00:00,BTC-26JUN26-150000-P,0.3905,0.1,buy,108066.12,48.85
2025-10-10 21:17:46.762000+00:00,BTC-26DEC25-40000-P,0.0009,0.1,buy,108066.12,94.92
2025-10-10 21:17:46.838000+00:00,BTC-28NOV25-80000-P,0.01,0.1,buy,107666.13,65.53
2025-10-10 21:17:47.032000+00:00,BTC-26DEC25-85000-P,0.021,2.0,sell,107666.13,56.91
2025-10-10 21:17:47.493000+00:00,BTC-31OCT25-115000-P,0.1,0.2,buy,107666.13,60.29
2025-10-10 21:17:47.499000+00:00,BTC-13OCT25-130000-C,0.0006,1.0,buy,107383.95,106.15
2025-10-10 21:17:47.512000+00:00,BTC-17OCT25-130000-C,0.0031,0.1,buy,107383.95,90.36
2025-10-10 21:17:47.635000+00:00,BTC-28NOV25-100000-P,0.04,0.1,buy,107383.95,50.59
2025-10-10 21:17:48.048000+00:00,BTC-26DEC25-75000-P,0.011,2.0,sell,107383.95,62.6
2025-10-10 21:17:48.137000+00:00,BTC-25SEP26-105000-P,0.13,0.5,buy,107383.95,46.3
2025-10-10 21:17:48.276000+00:00,BTC-31OCT25-118000-C,0.016,2.0,sell,107383.95,51.86
2025-10-10 21:17:48.402000+00:00,BTC-27MAR26-115000-P,0.1395,0.6,sell,107383.95,43.3
2025-10-10 21:17:48.406000+00:00,BTC-26DEC25-85000-P,0.024,5.0,sell,107383.95,59.33
2025-10-10 21:17:49.425000+00:00,BTC-28NOV25-100000-P,0.05,0.1,buy,107233.98,57.88
2025-10-10 21:17:49.429000+00:00,BTC-28NOV25-135000-C,0.0275,0.1,sell,107233.98,68.03
2025-10-10 21:17:49.460000+00:00,BTC-31OCT25-112000-P,0.085,0.2,buy,107233.98,62.21
2025-10-10 21:17:49.468000+00:00,BTC-31OCT25-110000-C,0.034,0.1,sell,107233.98,48.58
2025-10-10 21:17:49.500000+00:00,BTC-31OCT25-112000-P,0.085,0.3,buy,107233.98,62.21
2025-10-10 21:17:49.533000+00:00,BTC-24OCT25-126000-C,0.005,0.1,buy,107233.98,61.72
2025-10-10 21:17:49.823000+00:00,BTC-31OCT25-95000-P,0.015,0.1,buy,107233.98,60.56
2025-10-10 21:17:50.289000+00:00,BTC-27MAR26-100000-C,0.1715,0.2,buy,107112.79,46.36
2025-10-10 21:17:50.951000+00:00,BTC-17OCT25-122000-C,0.0039,3.0,buy,107047.93,72.57
2025-10-10 21:17:51.014000+00:00,BTC-31OCT25-132000-C,0.0048,0.1,buy,107047.93,60.11
2025-10-10 21:17:51.031000+00:00,BTC-31OCT25-132000-C,0.0049,0.4,buy,107047.93,60.4
2025-10-10 21:17:51.291000+00:00,BTC-31OCT25-95000-P,0.015,2.0,sell,107047.93,59.43
2025-10-10 21:17:51.295000+00:00,BTC-31OCT25-150000-C,0.001,0.7,buy,107047.93,66.16
2025-10-10 21:17:52.036000+00:00,BTC-26DEC25-95000-P,0.04,2.0,sell,107168.24,51.52
2025-10-10 21:17:52.201000+00:00,BTC-26DEC25-85000-P,0.0245,4.5,sell,107168.24,59.37
2025-10-10 21:17:52.246000+00:00,BTC-31OCT25-100000-P,0.0215,0.1,sell,107168.24,51.44
2025-10-10 21:17:52.256000+00:00,BTC-28NOV25-160000-C,0.0021,2.0,buy,107168.24,54.77
2025-10-10 21:17:52.546000+00:00,BTC-28NOV25-160000-C,0.002,0.1,sell,107274.38,54.14
2025-10-10 21:17:52.549000+00:00,BTC-28NOV25-160000-C,0.002,0.4,buy,107274.38,54.14
2025-10-10 21:17:52.622000+00:00,BTC-12OCT25-130000-C,0.0001,0.1,buy,107168.24,116.23
2025-10-10 21:17:52.706000+00:00,BTC-31OCT25-85000-P,0.005,0.1,sell,107168.24,68.14
2025-10-10 21:17:52.721000+00:00,BTC-31OCT25-85000-P,0.005,0.1,sell,107168.24,68.14
2025-10-10 21:17:53.050000+00:00,BTC-26DEC25-80000-P,0.017,2.0,sell,107274.38,61.22
2025-10-10 21:17:53.317000+00:00,BTC-31OCT25-122000-C,0.011,3.2,buy,107274.38,54.57
2025-10-10 21:17:53.321000+00:00,BTC-31OCT25-100000-P,0.0245,4.2,sell,107274.38,55.55
2025-10-10 21:17:53.438000+00:00,BTC-31OCT25-85000-P,0.004,2.0,sell,107274.38,64.87
2025-10-10 21:17:53.442000+00:00,BTC-31OCT25-118000-C,0.0165,4.0,buy,107274.38,53.12
2025-10-10 21:17:53.449000+00:00,BTC-17OCT25-113000-C,0.0125,3.0,buy,107312.19,61.64
2025-10-10 21:17:53.452000+00:00,BTC-17OCT25-102000-P,0.017,2.0,sell,107312.19,68.17
2025-10-10 21:17:53.662000+00:00,BTC-26DEC25-85000-P,0.024,4.0,sell,107274.38,59.04
2025-10-10 21:17:53.938000+00:00,BTC-28NOV25-80000-P,0.0105,0.1,buy,107312.19,65.67
2025-10-10 21:17:54.158000+00:00,BTC-17OCT25-116000-P,0.0925,0.8,sell,107312.19,62.41
2025-10-10 21:17:54.165000+00:00,BTC-24OCT25-118000-P,0.112,0.1,sell,107312.19,49.65
2025-10-10 21:17:54.174000+00:00,BTC-24OCT25-140000-C,0.0037,0.1,buy,107312.19,84.6
2025-10-10 21:17:54.179000+00:00,BTC-17OCT25-116000-P,0.0925,0.4,sell,107312.19,62.41
2025-10-10 21:17:54.184000+00:00,BTC-17OCT25-116000-P,0.0925,0.4,sell,107312.19,62.41
2025-10-10 21:17:54.283000+00:00,BTC-31OCT25-180000-C,0.0006,3.0,buy,107312.19,88.95
2025-10-10 21:17:54.684000+00:00,BTC-26JUN26-100000-P,0.1,2.0,buy,107312.19,47.51
2025-10-10 21:17:54.754000+00:00,BTC-24OCT25-140000-C,0.0041,0.1,buy,107405.29,86.15
2025-10-10 21:17:54.755000+00:00,BTC-24OCT25-117000-P,0.1055,1.3,sell,107405.29,53.98
2025-10-10 21:17:54.946000+00:00,BTC-31OCT25-112000-P,0.075,5.6,sell,107405.29,50.78
2025-10-10 21:17:54.960000+00:00,BTC-31OCT25-126000-C,0.005,0.4,sell,107405.29,50.16
2025-10-10 21:17:54.978000+00:00,BTC-28NOV25-90000-P,0.02,0.2,buy,107405.29,56.94
2025-10-10 21:17:55.004000+00:00,BTC-11OCT25-121000-C,0.0006,0.7,buy,107405.29,175.33
2025-10-10 21:17:55.040000+00:00,BTC-12OCT25-120000-P,0.1235,0.1,sell,107405.29,145.94
2025-10-10 21:17:55.133000+00:00,BTC-26DEC25-85000-P,0.024,3.6,sell,107405.29,59.23
2025-10-10 21:17:55.237000+00:00,BTC-24OCT25-120000-P,0.127,0.2,sell,107405.29,45.68
2025-10-10 21:17:55.257000+00:00,BTC-27MAR26-75000-P,0.0265,2.0,buy,107405.29,57.41
2025-10-10 21:17:55.564000+00:00,BTC-17OCT25-122000-C,0.0044,0.1,buy,107607.12,73.87
2025-10-10 21:17:55.567000+00:00,BTC-26DEC25-100000-P,0.056,2.3,sell,107405.29,51.25
2025-10-10 21:17:55.578000+00:00,BTC-11OCT25-114000-P,0.066,2.0,sell,107607.12,278.69
2025-10-10 21:17:55.617000+00:00,BTC-31OCT25-120000-P,0.1315,2.0,sell,107405.29,50.26
2025-10-10 21:17:55.798000+00:00,BTC-11OCT25-117000-P,0.0925,4.0,sell,107607.12,218.78
2025-10-10 21:17:55.864000+00:00,BTC-11OCT25-112000-P,0.0495,0.4,sell,107607.12,150.51
2025-10-10 21:17:55.884000+00:00,BTC-11OCT25-115000-P,0.0745,0.1,sell,107607.12,194.4
2025-10-10 21:17:55.929000+00:00,BTC-13OCT25-121000-C,0.0015,0.1,buy,107405.29,88.16
2025-10-10 21:17:55.957000+00:00,BTC-11OCT25-116000-C,0.0055,0.1,buy,107607.12,208.6
2025-10-10 21:17:56.004000+00:00,BTC-13OCT25-121000-C,0.0021,0.1,buy,107405.29,94.53
2025-10-10 21:17:56.012000+00:00,BTC-11OCT25-121000-C,0.0006,0.2,buy,107607.12,175.33
2025-10-10 21:17:56.064000+00:00,BTC-11OCT25-112000-P,0.0495,2.1,sell,107607.12,150.51
2025-10-10 21:17:56.086000+00:00,BTC-11OCT25-116000-P,0.0835,0.1,sell,107607.12,131.45
2025-10-10 21:17:56.239000+00:00,BTC-31OCT25-122000-C,0.0095,1.5,sell,107607.12,50.96
2025-10-10 21:17:56.461000+00:00,BTC-31OCT25-110000-P,0.0615,0.1,sell,107607.12,49.05
2025-10-10 21:17:56.492000+00:00,BTC-31OCT25-150000-C,0.001,4.3,buy,107607.12,65.78
2025-10-10 21:17:56.492000+00:00,BTC-31OCT25-150000-C,0.001,0.1,buy,107607.12,65.78
2025-10-10 21:17:56.558000+00:00,BTC-27MAR26-20000-P,0.0012,0.1,buy,107607.12,111.2
2025-10-10 21:17:56.599000+00:00,BTC-26DEC25-85000-P,0.024,3.3,sell,107607.12,59.53
2025-10-10 21:17:56.672000+00:00,BTC-31OCT25-118000-C,0.0175,2.4,buy,107607.12,53.57
2025-10-10 21:17:56.672000+00:00,BTC-31OCT25-115000-P,0.0935,2.0,sell,107607.12,51.04
2025-10-10 21:17:56.974000+00:00,BTC-11OCT25-114000-P,0.064,0.8,sell,107719.84,263.06
2025-10-10 21:17:57.003000+00:00,BTC-11OCT25-121000-C,0.0006,0.2,buy,107719.84,175.33
2025-10-10 21:17:57.051000+00:00,BTC-27MAR26-30000-P,0.0015,9.6,sell,107719.84,88.06
2025-10-10 21:17:57.131000+00:00,BTC-26DEC25-95000-P,0.0415,2.6,sell,107719.84,53.52
2025-10-10 21:17:57.260000+00:00,BTC-26DEC25-105000-P,0.073,0.1,sell,107719.84,49.88
2025-10-10 21:17:57.372000+00:00,BTC-31OCT25-106000-P,0.0435,1.0,sell,107719.84,53.25
2025-10-10 21:17:57.380000+00:00,BTC-11OCT25-114000-P,0.063,0.1,sell,107719.84,255.17
2025-10-10 21:17:57.403000+00:00,BTC-17OCT25-115000-P,0.0755,0.1,sell,107865.26,48.94
2025-10-10 21:17:57.409000+00:00,BTC-31OCT25-106000-P,0.0435,2.3,buy,107719.84,53.25
2025-10-10 21:17:57.412000+00:00,BTC-31OCT25-95000-P,0.013,0.1,sell,107719.84,57.63
2025-10-10 21:17:57.416000+00:00,BTC-31OCT25-118000-C,0.0185,1.4,buy,107719.84,54.6
2025-10-10 21:17:57.778000+00:00,BTC-26DEC25-85000-P,0.023,2.9,sell,107719.84,58.75
2025-10-10 21:17:57.988000+00:00,BTC-26DEC25-118000-P,0.14,0.2,sell,107719.84,48.15
2025-10-10 21:17:58.074000+00:00,BTC-27MAR26-20000-P,0.0009,25.0,sell,107865.26,107.27
2025-10-10 21:17:58.460000+00:00,BTC-26DEC25-100000-P,0.053,0.1,sell,107865.26,50.37
2025-10-10 21:17:58.596000+00:00,BTC-31OCT25-60000-P,0.0003,4.2,sell,107865.26,96.86
2025-10-10 21:17:59.180000+00:00,BTC-17OCT25-109000-P,0.041,0.1,sell,108106.82,62.24
2025-10-10 21:17:59.226000+00:00,BTC-26DEC25-85000-P,0.0235,2.6,sell,108106.82,59.81
2025-10-10 21:17:59.563000+00:00,BTC-17OCT25-122000-C,0.0046,0.5,buy,108209.88,72.07
2025-10-10 21:18:00.593000+00:00,BTC-28NOV25-100000-P,0.0415,4.0,sell,108084.88,53.14
2025-10-10 21:18:01.130000+00:00,BTC-31OCT25-100000-P,0.027,0.2,buy,108084.88,61.52
2025-10-10 21:18:01.130000+00:00,BTC-31OCT25-100000-P,0.025,4.0,buy,108084.88,58.99
2025-10-10 21:18:01.132000+00:00,BTC-31OCT25-100000-P,0.027,1.6,sell,108084.88,61.52
2025-10-10 21:18:01.133000+00:00,BTC-31OCT25-100000-P,0.027,6.1,sell,108084.88,61.52
2025-10-10 21:18:01.133000+00:00,BTC-31OCT25-100000-P,0.027,26.1,sell,108084.88,61.52
2025-10-10 21:18:01.133000+00:00,BTC-31OCT25-100000-P,0.027,6.0,sell,108084.88,61.52
2025-10-10 21:18:01.133000+00:00,BTC-31OCT25-100000-P,0.027,6.0,sell,108084.88,61.52
2025-10-10 21:18:01.136000+00:00,BTC-31OCT25-118000-C,0.019,1.6,buy,108084.88,54.18
2025-10-10 21:18:01.140000+00:00,BTC-31OCT25-106000-P,0.0435,3.0,buy,108084.88,55.0
2025-10-10 21:18:01.270000+00:00,BTC-26DEC25-85000-P,0.025,0.2,buy,108084.88,61.19
2025-10-10 21:18:02.062000+00:00,BTC-12OCT25-118000-C,0.0021,0.1,buy,108096.67,97.1
2025-10-10 21:18:03.122000+00:00,BTC-26DEC25-85000-P,0.024,2.4,sell,108129.35,60.32
2025-10-10 21:18:03.475000+00:00,BTC-17OCT25-110000-P,0.0475,4.0,sell,108098.76,66.52
2025-10-10 21:18:04.696000+00:00,BTC-28NOV25-110000-P,0.08,5.0,buy,107773.62,48.58
2025-10-10 21:18:04.883000+00:00,BTC-31OCT25-122000-C,0.008,0.2,sell,108098.76,47.0
2025-10-10 21:18:04.888000+00:00,BTC-31OCT25-122000-C,0.008,0.2,sell,108098.76,47.0
2025-10-10 21:18:04.892000+00:00,BTC-31OCT25-122000-C,0.008,0.1,sell,108098.76,47.0
2025-10-10 21:18:04.895000+00:00,BTC-31OCT25-122000-C,0.008,0.2,sell,108098.76,47.0
2025-10-10 21:18:04.899000+00:00,BTC-31OCT25-122000-C,0.008,0.2,sell,108098.76,47.0
2025-10-10 21:18:04.903000+00:00,BTC-31OCT25-122000-C,0.008,0.1,sell,107773.62,47.1
2025-10-10 21:18:04.903000+00:00,BTC-31OCT25-122000-C,0.008,0.1,sell,107773.62,47.1
2025-10-10 21:18:04.916000+00:00,BTC-31OCT25-125000-C,0.005,0.1,sell,107773.62,47.4
2025-10-10 21:18:04.922000+00:00,BTC-31OCT25-125000-C,0.005,0.1,sell,107773.62,47.4
2025-10-10 21:18:04.942000+00:00,BTC-31OCT25-125000-C,0.005,0.1,sell,107773.62,47.4
2025-10-10 21:18:05.082000+00:00,BTC-31OCT25-125000-C,0.005,0.1,sell,107773.62,47.4
2025-10-10 21:18:05.087000+00:00,BTC-31OCT25-150000-C,0.0006,0.9,sell,107773.62,60.41
2025-10-10 21:18:05.274000+00:00,BTC-31OCT25-115000-P,0.1,0.1,buy,107773.62,60.06
2025-10-10 21:18:05.278000+00:00,BTC-31OCT25-120000-C,0.011,0.4,sell,107773.62,48.63
2025-10-10 21:18:05.322000+00:00,BTC-27MAR26-125000-P,0.201,0.1,buy,107773.62,44.54
2025-10-10 21:18:05.627000+00:00,BTC-17OCT25-120000-C,0.008,1.3,buy,107408.94,79.95
2025-10-10 21:18:05.627000+00:00,BTC-17OCT25-120000-C,0.008,3.3,buy,107408.94,79.95
2025-10-10 21:18:05.979000+00:00,BTC-26DEC25-110000-P,0.087,9.3,sell,107773.62,44.44
2025-10-10 21:18:07.597000+00:00,BTC-31OCT25-160000-C,0.0012,2.0,buy,108278.8,78.15
2025-10-10 21:18:08.771000+00:00,BTC-12OCT25-119000-P,0.099,0.1,sell,108805.26,118.98
2025-10-10 21:18:09.004000+00:00,BTC-11OCT25-116000-C,0.0003,3.5,sell,108805.26,98.75
2025-10-10 21:18:10.024000+00:00,BTC-17OCT25-115000-P,0.0665,0.4,sell,108943.87,48.63
2025-10-10 21:18:13.469000+00:00,BTC-14OCT25-112000-C,0.019,0.5,buy,109290.42,77.72
2025-10-10 21:18:13.477000+00:00,BTC-14OCT25-126000-C,0.0004,4.0,sell,109290.42,68.88
2025-10-10 21:18:13.709000+00:00,BTC-17OCT25-115000-P,0.0685,2.9,sell,109290.42,60.47
2025-10-10 21:18:14.002000+00:00,BTC-14OCT25-130000-C,0.0001,0.2,sell,109290.42,68.88
2025-10-10 21:18:14.119000+00:00,BTC-14OCT25-130000-C,0.0001,0.1,sell,109290.42,68.88
2025-10-10 21:18:14.238000+00:00,BTC-17OCT25-115000-P,0.0685,0.7,sell,109290.42,60.47
2025-10-10 21:18:14.334000+00:00,BTC-14OCT25-130000-C,0.0001,0.1,sell,109290.42,68.88
2025-10-10 21:18:14.731000+00:00,BTC-14OCT25-130000-C,0.0001,0.1,sell,109410.1,68.88
2025-10-10 21:18:20.925000+00:00,BTC-31OCT25-124000-C,0.011,2.0,sell,109859.83,52.08
2025-10-10 21:18:21.556000+00:00,BTC-31OCT25-132000-C,0.004,2.0,sell,109859.83,52.28
2025-10-10 21:18:21.976000+00:00,BTC-31OCT25-135000-C,0.003,2.9,sell,109833.59,53.67
2025-10-10 21:18:22.933000+00:00,BTC-31OCT25-135000-C,0.0028,0.4,sell,109830.94,52.92
2025-10-10 21:18:22.935000+00:00,BTC-31OCT25-116000-C,0.0225,2.0,buy,109830.94,47.07
2025-10-10 21:18:24.480000+00:00,BTC-31OCT25-135000-C,0.0034,2.5,sell,109851.7,55.03
2025-10-10 21:18:25.077000+00:00,BTC-31OCT25-124000-C,0.01,2.0,sell,109538.61,51.17
2025-10-10 21:18:26.214000+00:00,BTC-31OCT25-134000-C,0.0033,2.0,sell,109340.29,54.15
2025-10-10 21:18:27.656000+00:00,BTC-14OCT25-113000-C,0.0044,0.1,buy,109634.12,41.63
2025-10-10 21:18:28.212000+00:00,BTC-17OCT25-118000-C,0.008,0.2,buy,109404.7,63.06
2025-10-10 21:18:28.449000+00:00,BTC-13OCT25-114000-P,0.043,0.1,buy,109634.12,0.0
2025-10-10 21:18:28.912000+00:00,BTC-17OCT25-118000-C,0.008,0.1,buy,109634.12,61.97
2025-10-10 21:18:29.059000+00:00,BTC-31OCT25-132000-C,0.002,0.1,sell,110033.12,45.63
2025-10-10 21:18:29.060000+00:00,BTC-31OCT25-116000-C,0.021,2.0,buy,110033.12,45.91
2025-10-10 21:18:30.470000+00:00,BTC-17OCT25-110000-P,0.031,2.0,sell,110189.66,56.83
2025-10-10 21:18:30.646000+00:00,BTC-28NOV25-108000-P,0.059,0.6,sell,110493.77,49.74
2025-10-10 21:18:34.236000+00:00,BTC-31OCT25-134000-C,0.0033,3.1,sell,110613.54,51.66
2025-10-10 21:18:34.465000+00:00,BTC-31OCT25-120000-C,0.018,0.5,sell,110613.54,50.38
2025-10-10 21:18:36.947000+00:00,BTC-31OCT25-116000-C,0.0235,2.0,buy,110321.99,46.42
2025-10-10 21:18:37.195000+00:00,BTC-11OCT25-114000-P,0.0415,2.3,buy,110321.99,161.38
2025-10-10 21:18:37.318000+00:00,BTC-11OCT25-107000-P,0.008,4.2,sell,110321.99,143.51
2025-10-10 21:18:39.691000+00:00,BTC-31OCT25-130000-C,0.0049,2.6,sell,109648.23,51.74
2025-10-10 21:18:39.703000+00:00,BTC-31OCT25-170000-C,0.0002,4.0,sell,109648.23,67.49
2025-10-10 21:18:41.750000+00:00,BTC-31OCT25-126000-C,0.009,2.2,buy,109259.26,53.95
2025-10-10 21:18:43.341000+00:00,BTC-31OCT25-130000-C,0.0045,2.4,sell,109146.87,51.7
2025-10-10 21:18:45.165000+00:00,BTC-26DEC25-130000-C,0.026,1.0,sell,109795.61,43.46
2025-10-10 21:18:45.165000+00:00,BTC-26DEC25-130000-C,0.026,1.0,sell,109795.61,43.46
2025-10-10 21:18:45.462000+00:00,BTC-31OCT25-116000-C,0.021,2.0,buy,109795.61,46.25
2025-10-10 21:18:45.505000+00:00,BTC-31OCT25-95000-P,0.012,1.0,buy,109795.61,62.41
2025-10-10 21:18:45.763000+00:00,BTC-31OCT25-118000-C,0.0175,2.0,buy,109795.61,46.67
2025-10-10 21:18:46.257000+00:00,BTC-11OCT25-125000-P,0.1395,1.8,buy,109795.61,0.0
2025-10-10 21:18:46.387000+00:00,BTC-31OCT25-118000-C,0.0175,2.0,buy,110037.03,45.92
2025-10-10 21:18:46.691000+00:00,BTC-31OCT25-116000-C,0.0215,2.0,buy,110037.03,45.72
2025-10-10 21:18:46.984000+00:00,BTC-31OCT25-112000-C,0.036,1.1,buy,110098.23,46.62
2025-10-10 21:18:47.547000+00:00,BTC-31OCT25-80000-P,0.0039,2.0,sell,110098.23,83.89
2025-10-10 21:18:48.862000+00:00,BTC-31OCT25-134000-C,0.0029,2.8,sell,110277.09,50.81
2025-10-10 21:18:50.125000+00:00,BTC-13OCT25-116000-P,0.0645,1.7,sell,110411.75,92.25
